"Symbol,DateTime,Open,High,Low,Close"
"SPX,3/28/2011 12:00:00 AM,1315.45,1319.74,1310.19,1310.19"
"SPX,3/29/2011 12:00:00 AM,1309.37,1319.45,1305.26,1319.44"
"SPX,3/30/2011 12:00:00 AM,1321.89,1331.74,1321.89,1328.26"
"SPX,3/31/2011 12:00:00 AM,1327.44,1329.77,1325.03,1325.83"
"SPX,4/1/2011 12:00:00 AM,1329.48,1337.85,1328.89,1332.41"
"SPX,4/4/2011 12:00:00 AM,1333.56,1336.74,1329.1,1332.87"
"SPX,4/5/2011 12:00:00 AM,1332.03,1338.21,1330.03,1332.63"
"SPX,4/6/2011 12:00:00 AM,1335.94,1339.38,1331.09,1335.54"
"SPX,4/7/2011 12:00:00 AM,1334.82,1338.8,1326.56,1333.51"
"SPX,4/8/2011 12:00:00 AM,1336.16,1339.46,1322.94,1328.17"
"SPX,4/11/2011 12:00:00 AM,1329.01,1333.77,1321.06,1324.46"
"SPX,4/12/2011 12:00:00 AM,1321.96,1321.96,1309.51,1314.16"
"SPX,4/13/2011 12:00:00 AM,1314.03,1321.35,1309.19,1314.41"
"SPX,4/14/2011 12:00:00 AM,1311.13,1316.79,1302.42,1314.52"
"SPX,4/15/2011 12:00:00 AM,1314.54,1322.88,1313.68,1319.68"
"SPX,4/18/2011 12:00:00 AM,1313.35,1313.35,1294.7,1305.14"
"SPX,4/19/2011 12:00:00 AM,1305.99,1312.7,1303.97,1312.62"
"SPX,4/20/2011 12:00:00 AM,1319.12,1332.66,1319.12,1330.36"
"SPX,4/21/2011 12:00:00 AM,1333.23,1337.49,1332.83,1337.38"
"SPX,4/25/2011 12:00:00 AM,1337.14,1337.55,1331.47,1335.25"
"SPX,4/26/2011 12:00:00 AM,1336.75,1349.55,1336.75,1347.24"
"SPX,4/27/2011 12:00:00 AM,1348.43,1357.49,1344.25,1355.66"
"SPX,4/28/2011 12:00:00 AM,1353.86,1361.71,1353.6,1360.48"
"SPX,4/29/2011 12:00:00 AM,1360.14,1364.56,1358.69,1363.61"
"SPX,5/2/2011 12:00:00 AM,1365.21,1370.58,1358.59,1361.22"
"SPX,5/3/2011 12:00:00 AM,1359.76,1360.84,1349.52,1356.62"
"SPX,5/4/2011 12:00:00 AM,1355.9,1355.9,1341.5,1347.32"
"SPX,5/5/2011 12:00:00 AM,1344.16,1348,1329.17,1335.1"
"SPX,5/6/2011 12:00:00 AM,1340.24,1354.36,1335.58,1340.2"
"SPX,5/9/2011 12:00:00 AM,1340.2,1349.44,1338.64,1346.29"
"SPX,5/10/2011 12:00:00 AM,1348.34,1359.44,1348.34,1357.16"
"SPX,5/11/2011 12:00:00 AM,1354.51,1354.51,1336.36,1342.08"
"SPX,5/12/2011 12:00:00 AM,1339.39,1351.05,1332.03,1348.65"
"SPX,5/13/2011 12:00:00 AM,1348.69,1350.47,1333.36,1337.77"
"SPX,5/16/2011 12:00:00 AM,1334.77,1343.33,1327.32,1329.47"
"SPX,5/17/2011 12:00:00 AM,1326.1,1330.42,1318.51,1328.98"
"SPX,5/18/2011 12:00:00 AM,1328.54,1341.82,1326.59,1340.68"
"SPX,5/19/2011 12:00:00 AM,1342.4,1346.82,1336.36,1343.6"
"SPX,5/20/2011 12:00:00 AM,1342,1342,1330.67,1333.27"
"SPX,5/23/2011 12:00:00 AM,1333.07,1333.07,1312.88,1317.37"
"SPX,5/24/2011 12:00:00 AM,1317.7,1323.72,1313.87,1316.28"
"SPX,5/25/2011 12:00:00 AM,1316.36,1325.86,1311.8,1320.47"
"SPX,5/26/2011 12:00:00 AM,1320.64,1328.51,1314.41,1325.69"
"SPX,5/27/2011 12:00:00 AM,1325.69,1334.62,1325.69,1331.1"
"SPX,5/31/2011 12:00:00 AM,1331.1,1345.2,1331.1,1345.2"
"SPX,6/1/2011 12:00:00 AM,1345.2,1345.2,1313.71,1314.55"
"SPX,6/2/2011 12:00:00 AM,1314.55,1318.03,1305.61,1312.94"
"SPX,6/3/2011 12:00:00 AM,1312.94,1312.94,1297.9,1300.16"
"SPX,6/6/2011 12:00:00 AM,1300.26,1300.26,1284.72,1286.17"
"SPX,6/7/2011 12:00:00 AM,1286.31,1296.22,1284.74,1284.94"
"SPX,6/8/2011 12:00:00 AM,1284.63,1287.04,1277.42,1279.56"
"SPX,6/9/2011 12:00:00 AM,1279.63,1294.54,1279.63,1289"
"SPX,6/10/2011 12:00:00 AM,1288.6,1288.6,1268.28,1270.98"
"SPX,6/13/2011 12:00:00 AM,1271.31,1277.04,1265.64,1271.83"
"SPX,6/14/2011 12:00:00 AM,1272.22,1292.5,1272.22,1287.87"
"SPX,6/15/2011 12:00:00 AM,1287.87,1287.87,1261.9,1265.42"
"SPX,6/16/2011 12:00:00 AM,1265.53,1274.11,1258.07,1267.64"
"SPX,6/17/2011 12:00:00 AM,1268.58,1279.82,1267.4,1271.5"
"SPX,6/20/2011 12:00:00 AM,1271.5,1280.42,1267.56,1278.36"
"SPX,6/21/2011 12:00:00 AM,1278.4,1297.62,1278.4,1295.52"
"SPX,6/22/2011 12:00:00 AM,1295.48,1298.61,1286.79,1287.14"
"SPX,6/23/2011 12:00:00 AM,1286.6,1286.6,1262.87,1283.5"
"SPX,6/24/2011 12:00:00 AM,1283.04,1283.93,1267.24,1268.45"
"SPX,6/27/2011 12:00:00 AM,1268.44,1284.91,1267.53,1280.1"
"SPX,6/28/2011 12:00:00 AM,1280.21,1296.8,1280.21,1296.67"
"SPX,6/29/2011 12:00:00 AM,1296.85,1309.21,1296.85,1307.41"
"SPX,6/30/2011 12:00:00 AM,1307.64,1321.97,1307.64,1320.64"
"SPX,7/1/2011 12:00:00 AM,1320.64,1341.01,1318.18,1339.67"
"SPX,7/5/2011 12:00:00 AM,1339.59,1340.89,1334.3,1337.88"
"SPX,7/6/2011 12:00:00 AM,1337.56,1340.94,1330.92,1339.22"
"SPX,7/7/2011 12:00:00 AM,1339.62,1356.48,1339.62,1353.22"
"SPX,7/8/2011 12:00:00 AM,1352.39,1352.39,1333.71,1343.8"
"SPX,7/11/2011 12:00:00 AM,1343.31,1343.31,1316.42,1319.49"
"SPX,7/12/2011 12:00:00 AM,1319.61,1327.17,1313.33,1313.64"
"SPX,7/13/2011 12:00:00 AM,1314.45,1331.48,1314.45,1317.72"
"SPX,7/14/2011 12:00:00 AM,1317.74,1326.88,1306.51,1308.87"
"SPX,7/15/2011 12:00:00 AM,1308.87,1317.7,1307.52,1316.14"
"SPX,7/18/2011 12:00:00 AM,1315.94,1315.94,1295.92,1305.44"
"SPX,7/19/2011 12:00:00 AM,1307.07,1328.14,1307.07,1326.73"
"SPX,7/20/2011 12:00:00 AM,1328.66,1330.43,1323.65,1325.84"
"SPX,7/21/2011 12:00:00 AM,1325.65,1347,1325.65,1343.8"
"SPX,7/22/2011 12:00:00 AM,1343.8,1346.1,1336.95,1345.02"
"SPX,7/25/2011 12:00:00 AM,1344.32,1344.32,1331.09,1337.43"
"SPX,7/26/2011 12:00:00 AM,1337.39,1338.51,1329.59,1331.94"
"SPX,7/27/2011 12:00:00 AM,1331.91,1331.91,1303.49,1304.89"
"SPX,7/28/2011 12:00:00 AM,1304.84,1316.32,1299.16,1300.67"
"SPX,7/29/2011 12:00:00 AM,1300.12,1304.16,1282.86,1292.28"
"SPX,8/1/2011 12:00:00 AM,1292.59,1307.38,1274.73,1286.94"
"SPX,8/2/2011 12:00:00 AM,1286.56,1286.56,1254.03,1254.05"
"SPX,8/3/2011 12:00:00 AM,1254.25,1261.2,1234.56,1260.34"
"SPX,8/4/2011 12:00:00 AM,1260.23,1260.23,1199.54,1200.07"
"SPX,8/5/2011 12:00:00 AM,1200.28,1218.11,1168.09,1199.38"
"SPX,8/8/2011 12:00:00 AM,1198.48,1198.48,1119.28,1119.46"
"SPX,8/9/2011 12:00:00 AM,1120.23,1172.88,1101.54,1172.53"
"SPX,8/10/2011 12:00:00 AM,1171.77,1171.77,1118.01,1120.76"
"SPX,8/11/2011 12:00:00 AM,1121.3,1186.29,1121.3,1172.64"
"SPX,8/12/2011 12:00:00 AM,1172.87,1189.04,1170.74,1178.81"
"SPX,8/15/2011 12:00:00 AM,1178.86,1204.49,1178.86,1204.49"
"SPX,8/16/2011 12:00:00 AM,1204.22,1204.22,1180.53,1192.76"
"SPX,8/17/2011 12:00:00 AM,1192.89,1208.47,1184.36,1193.89"
"SPX,8/18/2011 12:00:00 AM,1189.62,1189.62,1131.03,1140.65"
"SPX,8/19/2011 12:00:00 AM,1140.47,1154.54,1122.05,1123.53"
"SPX,8/22/2011 12:00:00 AM,1123.55,1145.49,1121.09,1123.82"
"SPX,8/23/2011 12:00:00 AM,1124.36,1162.35,1122.91,1162.35"
"SPX,8/24/2011 12:00:00 AM,1162.16,1178.56,1156.3,1177.6"
"SPX,8/25/2011 12:00:00 AM,1176.69,1190.68,1155.47,1159.27"
"SPX,8/26/2011 12:00:00 AM,1158.85,1181.23,1135.91,1176.8"
"SPX,8/29/2011 12:00:00 AM,1177.91,1210.28,1177.91,1210.08"
"SPX,8/30/2011 12:00:00 AM,1209.76,1220.1,1195.77,1212.92"
"SPX,8/31/2011 12:00:00 AM,1213,1230.71,1209.35,1218.89"
"SPX,9/1/2011 12:00:00 AM,1219.12,1229.29,1203.85,1204.42"
"SPX,9/2/2011 12:00:00 AM,1203.9,1203.9,1170.56,1173.97"
"SPX,9/6/2011 12:00:00 AM,1173.97,1173.97,1140.13,1165.24"
"SPX,9/7/2011 12:00:00 AM,1165.85,1198.62,1165.85,1198.62"
"SPX,9/8/2011 12:00:00 AM,1197.98,1204.4,1183.34,1185.9"
"SPX,9/9/2011 12:00:00 AM,1185.37,1185.37,1148.37,1154.23"
"SPX,9/12/2011 12:00:00 AM,1153.5,1162.52,1136.07,1162.27"
"SPX,9/13/2011 12:00:00 AM,1162.59,1176.41,1157.44,1172.87"
"SPX,9/14/2011 12:00:00 AM,1173.32,1202.38,1162.73,1188.68"
"SPX,9/15/2011 12:00:00 AM,1189.44,1209.11,1189.44,1209.11"
"SPX,9/16/2011 12:00:00 AM,1209.21,1220.06,1204.46,1216.01"
"SPX,9/19/2011 12:00:00 AM,1214.99,1214.99,1188.36,1204.09"
"SPX,9/20/2011 12:00:00 AM,1204.5,1220.39,1201.29,1202.09"
"SPX,9/21/2011 12:00:00 AM,1203.63,1206.3,1166.21,1166.76"
"SPX,9/22/2011 12:00:00 AM,1164.55,1164.55,1114.22,1129.56"
"SPX,9/23/2011 12:00:00 AM,1128.82,1141.72,1121.36,1136.43"
"SPX,9/26/2011 12:00:00 AM,1136.91,1164.19,1131.07,1162.95"
"SPX,9/27/2011 12:00:00 AM,1163.32,1195.86,1163.32,1175.38"
"SPX,9/28/2011 12:00:00 AM,1175.39,1184.71,1150.4,1151.06"
