Symbol,DateTime,Open,High,Low,Close,EMA
SPX,11/29/1995 12:00:00 AM,606.45,607.66,605.47,607.64,587.5989
SPX,11/30/1995 12:00:00 AM,607.64,608.69,605.37,605.37,588.2958
SPX,12/1/1995 12:00:00 AM,605.37,608.11,605.37,606.98,589.0285
SPX,12/4/1995 12:00:00 AM,606.98,613.83,606.85,613.68,589.9952
SPX,12/5/1995 12:00:00 AM,613.68,618.48,613.14,617.68,591.0809
SPX,12/6/1995 12:00:00 AM,617.68,621.11,616.69,620.18,592.2221
SPX,12/7/1995 12:00:00 AM,620.18,620.19,615.21,616.17,593.1612
SPX,12/8/1995 12:00:00 AM,616.17,617.82,614.32,617.48,594.1149
SPX,12/11/1995 12:00:00 AM,617.48,620.9,617.14,619.52,595.1112
SPX,12/12/1995 12:00:00 AM,619.52,619.55,617.68,618.78,596.0393
SPX,12/13/1995 12:00:00 AM,618.78,622.02,618.27,621.69,597.0453
SPX,12/14/1995 12:00:00 AM,621.69,622.88,616.13,616.92,597.8247
SPX,12/15/1995 12:00:00 AM,616.92,617.72,614.46,616.34,598.5508
SPX,12/18/1995 12:00:00 AM,616.34,616.34,606.13,606.81,598.8746
SPX,12/19/1995 12:00:00 AM,606.81,611.94,605.05,611.93,599.3866
SPX,12/20/1995 12:00:00 AM,611.93,614.27,605.93,605.94,599.6436
SPX,12/21/1995 12:00:00 AM,605.94,610.52,605.94,610.49,600.069
SPX,12/22/1995 12:00:00 AM,610.49,613.5,610.45,611.96,600.5353
SPX,12/26/1995 12:00:00 AM,611.96,614.5,611.96,614.3,601.0751
SPX,12/27/1995 12:00:00 AM,614.3,615.73,613.75,614.53,601.6027
SPX,12/28/1995 12:00:00 AM,614.53,615.5,612.4,614.12,602.0936
SPX,12/29/1995 12:00:00 AM,614.12,615.93,612.36,615.93,602.6362
SPX,1/2/1996 12:00:00 AM,615.93,620.74,613.17,620.73,603.3458
SPX,1/3/1996 12:00:00 AM,620.73,623.25,619.56,621.32,604.0506
SPX,1/4/1996 12:00:00 AM,621.32,624.52,613.96,617.7,604.5859
SPX,1/5/1996 12:00:00 AM,617.7,617.7,612.02,616.71,605.0614
SPX,1/8/1996 12:00:00 AM,616.71,618.46,616.49,618.46,605.5868
SPX,1/9/1996 12:00:00 AM,618.46,619.15,608.21,609.45,605.7383
SPX,1/10/1996 12:00:00 AM,609.45,609.45,597.29,598.48,605.4536
SPX,1/11/1996 12:00:00 AM,598.48,602.71,597.54,602.69,605.3453
SPX,1/12/1996 12:00:00 AM,602.69,604.8,597.46,601.81,605.2066
SPX,1/15/1996 12:00:00 AM,601.81,603.43,598.47,599.82,604.9954
SPX,1/16/1996 12:00:00 AM,599.82,608.44,599.05,608.44,605.1305
SPX,1/17/1996 12:00:00 AM,608.44,609.93,604.7,606.37,605.1791
SPX,1/18/1996 12:00:00 AM,606.37,608.27,604.12,608.24,605.2991
SPX,1/19/1996 12:00:00 AM,608.24,612.92,606.76,611.83,605.5552
SPX,1/22/1996 12:00:00 AM,611.83,613.45,610.95,613.4,605.8629
SPX,1/23/1996 12:00:00 AM,613.4,613.4,610.65,612.79,606.1345
SPX,1/24/1996 12:00:00 AM,612.79,619.96,612.79,619.96,606.6767
SPX,1/25/1996 12:00:00 AM,619.96,620.15,616.62,617.03,607.0827
SPX,1/26/1996 12:00:00 AM,617.03,621.7,615.76,621.62,607.6528
SPX,1/29/1996 12:00:00 AM,621.62,624.22,621.42,624.22,608.3025
SPX,1/30/1996 12:00:00 AM,624.22,630.29,624.22,630.15,609.1593
SPX,1/31/1996 12:00:00 AM,630.15,636.18,629.48,636.02,610.2126
SPX,2/1/1996 12:00:00 AM,636.02,638.46,634.54,638.46,611.3204
SPX,2/2/1996 12:00:00 AM,638.46,639.26,634.29,635.84,612.2819
SPX,2/5/1996 12:00:00 AM,635.84,641.43,633.71,641.43,613.425
SPX,2/6/1996 12:00:00 AM,641.43,646.67,639.68,646.33,614.7154
SPX,2/7/1996 12:00:00 AM,646.33,649.93,645.59,649.93,616.0963
SPX,2/8/1996 12:00:00 AM,649.93,656.54,647.93,656.07,617.6639
SPX,2/9/1996 12:00:00 AM,656.07,661.08,653.64,656.37,619.1818
SPX,2/12/1996 12:00:00 AM,656.37,662.95,656.34,661.45,620.8394
SPX,2/13/1996 12:00:00 AM,661.45,664.23,657.92,660.51,622.3951
SPX,2/14/1996 12:00:00 AM,660.51,661.53,654.36,655.58,623.6965
SPX,2/15/1996 12:00:00 AM,655.58,656.84,651.15,651.32,624.7798
SPX,2/16/1996 12:00:00 AM,651.32,651.42,646.99,647.98,625.6896
SPX,2/20/1996 12:00:00 AM,647.98,647.98,638.79,640.65,626.2762
SPX,2/21/1996 12:00:00 AM,640.65,648.11,640.65,648.1,627.1321
SPX,2/22/1996 12:00:00 AM,648.1,659.75,648.1,658.86,628.3763
SPX,2/23/1996 12:00:00 AM,658.86,663,652.25,659.08,629.5804
SPX,2/26/1996 12:00:00 AM,659.08,659.08,650.16,650.46,630.3992
SPX,2/27/1996 12:00:00 AM,650.46,650.62,643.87,647.24,631.0596
SPX,2/28/1996 12:00:00 AM,647.24,654.39,643.99,644.75,631.5965
SPX,2/29/1996 12:00:00 AM,644.75,646.95,639.01,640.43,631.9429
SPX,3/1/1996 12:00:00 AM,640.43,644.38,635,644.37,632.4302
SPX,3/4/1996 12:00:00 AM,644.37,653.54,644.37,650.81,633.151
SPX,3/5/1996 12:00:00 AM,650.81,655.8,648.77,655.79,634.0388
SPX,3/6/1996 12:00:00 AM,655.79,656.97,651.61,652,634.7432
SPX,3/7/1996 12:00:00 AM,652,653.65,649.54,653.65,635.4846
SPX,3/8/1996 12:00:00 AM,653.65,653.65,627.63,633.5,635.4068
SPX,3/11/1996 12:00:00 AM,633.5,640.41,629.95,640.02,635.5877
SPX,3/12/1996 12:00:00 AM,640.02,640.02,628.82,637.09,635.6466
SPX,3/13/1996 12:00:00 AM,637.09,640.52,635.19,638.55,635.7605
SPX,3/14/1996 12:00:00 AM,638.55,644.17,638.55,640.87,635.9609
SPX,3/15/1996 12:00:00 AM,640.87,642.87,638.35,641.43,636.1753
SPX,3/18/1996 12:00:00 AM,641.43,652.65,641.43,652.65,636.8214
SPX,3/19/1996 12:00:00 AM,652.65,656.18,649.8,651.69,637.4045
SPX,3/20/1996 12:00:00 AM,651.69,653.13,645.57,649.98,637.8976
SPX,3/21/1996 12:00:00 AM,649.98,651.54,648.1,649.19,638.3405
SPX,3/22/1996 12:00:00 AM,649.19,652.08,649.19,650.62,638.822
SPX,3/25/1996 12:00:00 AM,650.62,655.5,648.82,650.04,639.2619
SPX,3/26/1996 12:00:00 AM,650.04,654.31,648.15,652.97,639.7995
SPX,3/27/1996 12:00:00 AM,652.97,653.94,647.6,648.91,640.1568
SPX,3/28/1996 12:00:00 AM,648.91,649.58,646.36,648.94,640.5012
SPX,3/29/1996 12:00:00 AM,648.94,648.94,644.89,645.5,640.6973
SPX,4/1/1996 12:00:00 AM,645.5,653.87,645.5,653.73,641.2083
SPX,4/2/1996 12:00:00 AM,653.73,655.27,652.81,655.26,641.7594
SPX,4/3/1996 12:00:00 AM,655.26,655.89,651.81,655.88,642.3131
SPX,4/4/1996 12:00:00 AM,655.88,656.68,654.89,655.86,642.8444
SPX,4/8/1996 12:00:00 AM,655.86,655.86,638.04,644.24,642.8991
SPX,4/9/1996 12:00:00 AM,644.24,646.33,640.84,642.19,642.8713
SPX,4/10/1996 12:00:00 AM,642.19,642.78,631.76,633.5,642.5038
SPX,4/11/1996 12:00:00 AM,633.5,635.26,624.14,631.18,642.0597
SPX,4/12/1996 12:00:00 AM,631.18,637.14,631.18,636.71,641.8499
SPX,4/15/1996 12:00:00 AM,636.71,642.49,636.71,642.49,641.875
SPX,4/16/1996 12:00:00 AM,642.49,645.57,642.15,645,641.9976
SPX,4/17/1996 12:00:00 AM,645,645,638.71,641.61,641.9824
SPX,4/18/1996 12:00:00 AM,641.61,644.66,640.76,643.61,642.0462
SPX,4/19/1996 12:00:00 AM,643.61,647.32,643.61,645.07,642.1648
SPX,4/22/1996 12:00:00 AM,645.07,650.91,645.07,647.89,642.3893
SPX,4/23/1996 12:00:00 AM,647.89,651.59,647.7,651.58,642.7497
SPX,4/24/1996 12:00:00 AM,651.58,653.37,648.25,650.17,643.0407
SPX,4/25/1996 12:00:00 AM,650.17,654.18,647.06,652.87,643.4262
SPX,4/26/1996 12:00:00 AM,652.87,656.43,651.96,653.46,643.8197
SPX,4/29/1996 12:00:00 AM,653.46,654.71,651.6,654.16,644.2252
SPX,4/30/1996 12:00:00 AM,654.16,654.59,651.05,654.17,644.6152
SPX,5/1/1996 12:00:00 AM,654.17,656.44,652.26,654.58,645.0059
SPX,5/2/1996 12:00:00 AM,654.58,654.58,642.13,643.38,644.9422
SPX,5/3/1996 12:00:00 AM,643.38,648.45,640.23,641.63,644.8123
SPX,5/6/1996 12:00:00 AM,641.63,644.64,636.2,640.81,644.6553
SPX,5/7/1996 12:00:00 AM,640.81,641.4,636.96,638.26,644.4045
SPX,5/8/1996 12:00:00 AM,638.26,644.79,630.07,644.77,644.4189
SPX,5/9/1996 12:00:00 AM,644.77,647.95,643.18,645.44,644.4589
SPX,5/10/1996 12:00:00 AM,645.44,653,645.44,652.09,644.7582
SPX,5/13/1996 12:00:00 AM,652.09,662.16,652.09,661.51,645.4151
SPX,5/14/1996 12:00:00 AM,661.51,666.96,661.51,665.6,646.2067
SPX,5/15/1996 12:00:00 AM,665.6,669.82,664.46,665.42,646.9601
SPX,5/16/1996 12:00:00 AM,665.42,667.11,662.79,664.85,647.6617
SPX,5/17/1996 12:00:00 AM,664.85,669.84,664.85,668.91,648.495
SPX,5/20/1996 12:00:00 AM,668.91,673.66,667.64,673.15,649.4618
SPX,5/21/1996 12:00:00 AM,673.15,675.56,672.26,672.76,650.3755
SPX,5/22/1996 12:00:00 AM,672.76,678.42,671.23,678.42,651.4753
SPX,5/23/1996 12:00:00 AM,678.42,681.1,673.45,676,652.437
SPX,5/24/1996 12:00:00 AM,676,679.72,676,678.51,653.4595
SPX,5/28/1996 12:00:00 AM,678.51,679.98,671.52,672.23,654.1956
SPX,5/29/1996 12:00:00 AM,672.23,673.73,666.09,667.93,654.7342
SPX,5/30/1996 12:00:00 AM,667.93,673.51,664.56,671.7,655.3995
SPX,5/31/1996 12:00:00 AM,671.7,673.46,667,669.12,655.9376
SPX,6/3/1996 12:00:00 AM,669.12,669.12,665.19,667.68,656.3981
SPX,6/4/1996 12:00:00 AM,667.68,672.6,667.68,672.56,657.0319
SPX,6/5/1996 12:00:00 AM,672.56,678.45,672.09,678.44,657.8714
SPX,6/6/1996 12:00:00 AM,678.44,680.32,673.02,673.03,658.4659
SPX,6/7/1996 12:00:00 AM,673.03,673.31,662.48,673.31,659.048
SPX,6/10/1996 12:00:00 AM,673.31,673.61,670.15,672.16,659.5622
SPX,6/11/1996 12:00:00 AM,672.16,676.72,669.94,670.97,660.0095
SPX,6/12/1996 12:00:00 AM,670.97,673.67,668.77,669.04,660.3637
SPX,6/13/1996 12:00:00 AM,669.04,670.54,665.49,667.92,660.66
SPX,6/14/1996 12:00:00 AM,667.92,668.4,664.35,665.85,660.8635
SPX,6/17/1996 12:00:00 AM,665.85,668.27,664.09,665.16,661.032
SPX,6/18/1996 12:00:00 AM,665.16,666.36,661.34,662.06,661.0723
SPX,6/19/1996 12:00:00 AM,662.06,665.62,661.21,661.96,661.1071
SPX,6/20/1996 12:00:00 AM,661.96,664.96,658.75,662.1,661.1461
SPX,6/21/1996 12:00:00 AM,662.1,666.84,662.1,666.84,661.3694
SPX,6/24/1996 12:00:00 AM,666.84,671.07,666.84,668.85,661.6627
SPX,6/25/1996 12:00:00 AM,668.85,670.65,667.29,668.48,661.9301
SPX,6/26/1996 12:00:00 AM,668.48,668.49,663.67,664.39,662.0265
SPX,6/27/1996 12:00:00 AM,664.39,668.9,661.56,668.55,662.2824
SPX,6/28/1996 12:00:00 AM,668.55,672.68,668.55,670.63,662.6097
SPX,7/1/1996 12:00:00 AM,670.63,675.88,670.63,675.88,663.1301
SPX,7/2/1996 12:00:00 AM,675.88,675.88,672.55,673.61,663.5411
SPX,7/3/1996 12:00:00 AM,673.61,673.64,670.21,672.4,663.8885
SPX,7/5/1996 12:00:00 AM,672.4,672.4,657.41,657.44,663.6356
SPX,7/8/1996 12:00:00 AM,657.44,657.65,651.13,652.54,663.2005
SPX,7/9/1996 12:00:00 AM,652.54,656.6,652.54,654.75,662.8691
SPX,7/10/1996 12:00:00 AM,654.75,656.27,648.39,656.06,662.6021
SPX,7/11/1996 12:00:00 AM,656.06,656.06,639.52,645.67,661.9381
SPX,7/12/1996 12:00:00 AM,645.67,647.64,640.21,646.19,661.3205
SPX,7/15/1996 12:00:00 AM,646.19,646.19,629.69,629.8,660.0844
SPX,7/16/1996 12:00:00 AM,629.8,631.99,605.88,628.37,658.8407
SPX,7/17/1996 12:00:00 AM,628.37,636.61,628.37,634.07,657.8693
SPX,7/18/1996 12:00:00 AM,634.07,644.44,633.29,643.56,657.3082
SPX,7/19/1996 12:00:00 AM,643.56,643.56,635.5,638.73,656.5796
SPX,7/22/1996 12:00:00 AM,638.73,638.73,630.38,633.77,655.6851
SPX,7/23/1996 12:00:00 AM,633.77,637.71,625.65,626.87,654.5551
SPX,7/24/1996 12:00:00 AM,626.87,629.1,616.43,626.65,653.4608
SPX,7/25/1996 12:00:00 AM,626.65,633.57,626.65,631.17,652.5866
SPX,7/26/1996 12:00:00 AM,631.17,636.23,631.17,635.9,651.9323
SPX,7/29/1996 12:00:00 AM,635.9,635.9,630.9,630.91,651.1079
SPX,7/30/1996 12:00:00 AM,630.91,635.26,629.22,635.26,650.4864
SPX,7/31/1996 12:00:00 AM,635.26,640.54,633.74,639.95,650.0732
SPX,8/1/1996 12:00:00 AM,639.95,650.66,639.49,650.02,650.0711
SPX,8/2/1996 12:00:00 AM,650.02,662.49,650.02,662.49,650.5581
SPX,8/5/1996 12:00:00 AM,662.49,663.64,659.03,660.23,650.9374
SPX,8/6/1996 12:00:00 AM,660.23,662.75,656.83,662.38,651.3861
SPX,8/7/1996 12:00:00 AM,662.38,664.61,660,664.16,651.8871
SPX,8/8/1996 12:00:00 AM,664.16,664.17,661.28,662.59,652.3068
SPX,8/9/1996 12:00:00 AM,662.59,665.37,660.31,662.1,652.6908
SPX,8/12/1996 12:00:00 AM,662.1,665.77,658.95,665.77,653.2037
SPX,8/13/1996 12:00:00 AM,665.77,665.77,659.13,660.2,653.4781
SPX,8/14/1996 12:00:00 AM,660.2,662.42,658.47,662.05,653.8143
SPX,8/15/1996 12:00:00 AM,662.05,664.18,660.64,662.28,654.1463
SPX,8/16/1996 12:00:00 AM,662.28,666.34,662.26,665.21,654.5801
SPX,8/19/1996 12:00:00 AM,665.21,667.12,665,666.58,655.0507
SPX,8/20/1996 12:00:00 AM,666.58,666.99,665.15,665.69,655.4679
SPX,8/21/1996 12:00:00 AM,665.69,665.69,662.16,665.07,655.8445
SPX,8/22/1996 12:00:00 AM,665.07,670.68,664.88,670.68,656.4263
SPX,8/23/1996 12:00:00 AM,670.68,670.68,664.93,667.03,656.8421
SPX,8/26/1996 12:00:00 AM,667.03,667.03,662.36,663.88,657.1181
SPX,8/27/1996 12:00:00 AM,663.88,666.4,663.5,666.4,657.4821
SPX,8/28/1996 12:00:00 AM,666.4,667.41,664.39,664.81,657.7695
SPX,8/29/1996 12:00:00 AM,664.81,664.81,655.35,657.4,657.755
SPX,8/30/1996 12:00:00 AM,657.4,657.71,650.52,651.99,657.5289
SPX,9/3/1996 12:00:00 AM,651.99,655.13,643.97,654.72,657.4187
SPX,9/4/1996 12:00:00 AM,654.72,655.82,652.93,655.61,657.3478
SPX,9/5/1996 12:00:00 AM,655.61,655.61,648.89,649.44,657.0377
SPX,9/6/1996 12:00:00 AM,649.44,658.21,649.44,655.68,656.9845
SPX,9/9/1996 12:00:00 AM,655.68,663.77,655.68,663.76,657.2502
SPX,9/10/1996 12:00:00 AM,663.76,665.57,661.55,663.81,657.5074
SPX,9/11/1996 12:00:00 AM,663.81,667.73,661.79,667.28,657.8907
SPX,9/12/1996 12:00:00 AM,667.28,673.07,667.28,671.15,658.4106
SPX,9/13/1996 12:00:00 AM,671.15,681.39,671.15,680.54,659.2784
SPX,9/16/1996 12:00:00 AM,680.54,686.48,680.53,683.98,660.2471
SPX,9/17/1996 12:00:00 AM,683.98,685.8,679.96,682.94,661.1371
SPX,9/18/1996 12:00:00 AM,682.94,683.77,679.75,681.47,661.9344
SPX,9/19/1996 12:00:00 AM,681.47,684.07,679.06,683,662.7605
SPX,9/20/1996 12:00:00 AM,683,687.07,683,687.03,663.7123
SPX,9/23/1996 12:00:00 AM,687.03,687.03,681.01,686.48,664.6051
SPX,9/24/1996 12:00:00 AM,686.48,690.88,683.54,685.61,665.4288
SPX,9/25/1996 12:00:00 AM,685.61,688.26,684.92,685.83,666.2289
SPX,9/26/1996 12:00:00 AM,685.83,690.15,683.77,685.86,666.9987
SPX,9/27/1996 12:00:00 AM,685.86,687.11,683.73,686.19,667.7513
SPX,9/30/1996 12:00:00 AM,686.19,690.11,686.03,687.31,668.5183
SPX,10/1/1996 12:00:00 AM,687.31,689.54,684.44,689.08,669.3247
SPX,10/2/1996 12:00:00 AM,689.08,694.82,689.08,694.01,670.2927
SPX,10/3/1996 12:00:00 AM,694.01,694.81,691.78,692.78,671.1746
SPX,10/4/1996 12:00:00 AM,692.78,701.74,692.78,701.46,672.3623
SPX,10/7/1996 12:00:00 AM,701.46,704.17,701.39,703.34,673.5771
SPX,10/8/1996 12:00:00 AM,703.34,705.76,699.88,700.64,674.6384
SPX,10/9/1996 12:00:00 AM,700.64,702.36,694.42,696.74,675.5051
SPX,10/10/1996 12:00:00 AM,696.74,696.82,693.34,694.61,676.2543
SPX,10/11/1996 12:00:00 AM,694.61,700.66,694.61,700.66,677.2114
SPX,10/14/1996 12:00:00 AM,700.66,705.16,700.66,703.54,678.2439
SPX,10/15/1996 12:00:00 AM,703.54,708.07,699.07,702.57,679.1978
SPX,10/16/1996 12:00:00 AM,702.57,704.42,699.15,704.41,680.1866
SPX,10/17/1996 12:00:00 AM,704.41,708.52,704.41,706.99,681.2377
SPX,10/18/1996 12:00:00 AM,706.99,711.04,706.11,710.82,682.3978
SPX,10/21/1996 12:00:00 AM,710.82,714.1,707.71,709.85,683.4743
SPX,10/22/1996 12:00:00 AM,709.85,709.85,704.55,706.57,684.38
SPX,10/23/1996 12:00:00 AM,706.57,707.31,700.98,707.27,685.2777
SPX,10/24/1996 12:00:00 AM,707.27,708.25,702.11,702.29,685.9448
SPX,10/25/1996 12:00:00 AM,702.29,704.11,700.53,700.92,686.5321
SPX,10/28/1996 12:00:00 AM,700.92,705.4,697.25,697.26,686.9528
SPX,10/29/1996 12:00:00 AM,697.26,703.25,696.22,701.5,687.5233
SPX,10/30/1996 12:00:00 AM,701.5,703.44,700.05,700.9,688.0478
SPX,10/31/1996 12:00:00 AM,700.9,706.61,700.35,705.27,688.7232
SPX,11/1/1996 12:00:00 AM,705.27,708.6,701.3,703.77,689.3133
SPX,11/4/1996 12:00:00 AM,703.77,707.02,702.84,706.73,689.9963
SPX,11/5/1996 12:00:00 AM,706.73,714.56,706.73,714.14,690.9431
SPX,11/6/1996 12:00:00 AM,714.14,724.6,712.83,724.59,692.2626
SPX,11/7/1996 12:00:00 AM,724.59,729.49,722.23,727.65,693.6503
SPX,11/8/1996 12:00:00 AM,727.65,730.82,725.22,730.82,695.108
SPX,11/11/1996 12:00:00 AM,730.82,732.6,729.94,731.87,696.5496
SPX,11/12/1996 12:00:00 AM,731.87,733.04,728.2,729.56,697.8442
SPX,11/13/1996 12:00:00 AM,729.56,732.11,728.03,731.13,699.1495
SPX,11/14/1996 12:00:00 AM,731.13,735.99,729.2,735.88,700.5899
SPX,11/15/1996 12:00:00 AM,735.88,741.92,735.15,737.62,702.0421
SPX,11/18/1996 12:00:00 AM,737.62,739.24,734.39,737.02,703.4137
SPX,11/19/1996 12:00:00 AM,737.02,742.18,736.87,742.16,704.9332
SPX,11/20/1996 12:00:00 AM,742.16,746.99,740.4,743.95,706.4633
SPX,11/21/1996 12:00:00 AM,743.95,745.2,741.08,742.75,707.8863
SPX,11/22/1996 12:00:00 AM,742.75,748.73,742.75,748.73,709.488
SPX,11/25/1996 12:00:00 AM,748.73,757.05,747.99,757.03,711.3524
SPX,11/26/1996 12:00:00 AM,757.03,762.12,752.83,755.96,713.1017
SPX,11/27/1996 12:00:00 AM,755.96,757.3,753.18,755,714.7448
SPX,11/29/1996 12:00:00 AM,755,758.27,755,757.02,716.4026
SPX,12/2/1996 12:00:00 AM,757.02,757.03,751.49,756.56,717.9774
SPX,12/3/1996 12:00:00 AM,756.56,761.75,747.58,748.28,719.1658
SPX,12/4/1996 12:00:00 AM,748.28,748.4,738.46,745.1,720.1828
SPX,12/5/1996 12:00:00 AM,745.1,747.65,742.61,744.38,721.1317
SPX,12/6/1996 12:00:00 AM,744.38,744.38,726.98,739.6,721.8559
SPX,12/9/1996 12:00:00 AM,739.6,749.76,739.6,749.76,722.9502
SPX,12/10/1996 12:00:00 AM,749.76,753.43,747.02,747.54,723.9145
SPX,12/11/1996 12:00:00 AM,747.54,747.54,732.75,740.73,724.574
SPX,12/12/1996 12:00:00 AM,740.73,744.86,729.3,729.33,724.7605
SPX,12/13/1996 12:00:00 AM,729.33,736.22,718.98,728.64,724.9126
SPX,12/16/1996 12:00:00 AM,728.64,732.68,719.4,720.98,724.7584
SPX,12/17/1996 12:00:00 AM,720.98,727.67,716.69,726.04,724.8086
SPX,12/18/1996 12:00:00 AM,726.04,732.76,726.04,731.54,725.0726
SPX,12/19/1996 12:00:00 AM,731.54,746.06,731.54,745.76,725.8839
SPX,12/20/1996 12:00:00 AM,745.76,755.41,745.76,748.87,726.7853
SPX,12/23/1996 12:00:00 AM,748.87,750.4,743.28,746.92,727.5749
SPX,12/24/1996 12:00:00 AM,746.92,751.03,746.92,751.03,728.4947
SPX,12/26/1996 12:00:00 AM,751.03,757.07,751.03,755.82,729.5663
SPX,12/27/1996 12:00:00 AM,755.82,758.75,754.82,756.79,730.6339
SPX,12/30/1996 12:00:00 AM,756.79,759.2,752.73,753.85,731.5443
SPX,12/31/1996 12:00:00 AM,753.85,753.95,740.74,740.74,731.9049
SPX,1/2/1997 12:00:00 AM,740.74,742.81,729.55,737.01,732.1051
SPX,1/3/1997 12:00:00 AM,737.01,748.24,737.01,748.03,732.7296
SPX,1/6/1997 12:00:00 AM,748.03,753.31,743.82,747.65,733.3148
SPX,1/7/1997 12:00:00 AM,747.65,753.26,742.18,753.23,734.0957
SPX,1/8/1997 12:00:00 AM,753.23,755.72,747.71,748.41,734.6571
SPX,1/9/1997 12:00:00 AM,748.41,757.68,748.41,754.85,735.449
SPX,1/10/1997 12:00:00 AM,754.85,759.65,746.92,759.5,736.3921
SPX,1/13/1997 12:00:00 AM,759.5,762.85,756.69,759.51,737.2987
SPX,1/14/1997 12:00:00 AM,759.51,772.04,759.51,768.86,738.5364
SPX,1/15/1997 12:00:00 AM,768.86,770.95,763.72,767.2,739.6605
SPX,1/16/1997 12:00:00 AM,767.2,772.05,765.25,769.75,740.8405
SPX,1/17/1997 12:00:00 AM,769.75,776.37,769.72,776.17,742.2259
SPX,1/20/1997 12:00:00 AM,776.17,780.08,774.19,776.7,743.5779
SPX,1/21/1997 12:00:00 AM,776.7,783.72,772,782.72,745.1128
SPX,1/22/1997 12:00:00 AM,782.72,786.23,779.56,786.23,746.7253
SPX,1/23/1997 12:00:00 AM,786.23,794.67,776.64,777.56,747.9345
SPX,1/24/1997 12:00:00 AM,777.56,778.21,768.17,770.52,748.8202
SPX,1/27/1997 12:00:00 AM,770.52,771.43,764.18,765.02,749.4555
SPX,1/28/1997 12:00:00 AM,765.02,776.32,761.75,765.02,750.0659
SPX,1/29/1997 12:00:00 AM,765.02,772.7,765.02,772.5,750.9456
SPX,1/30/1997 12:00:00 AM,772.5,784.17,772.5,784.17,752.2485
SPX,1/31/1997 12:00:00 AM,784.17,791.86,784.17,786.16,753.5784
SPX,2/3/1997 12:00:00 AM,786.16,787.14,783.12,786.73,754.8785
SPX,2/4/1997 12:00:00 AM,786.73,789.28,783.68,789.26,756.2268
SPX,2/5/1997 12:00:00 AM,789.26,792.71,773.43,778.28,757.0916
SPX,2/6/1997 12:00:00 AM,778.28,780.35,774.45,780.15,757.9958
SPX,2/7/1997 12:00:00 AM,780.15,789.72,778.19,789.56,759.2337
SPX,2/10/1997 12:00:00 AM,789.56,793.46,784.69,785.43,760.261
SPX,2/11/1997 12:00:00 AM,785.43,789.6,780.95,789.59,761.4111
SPX,2/12/1997 12:00:00 AM,789.59,802.77,789.59,802.77,763.033
SPX,2/13/1997 12:00:00 AM,802.77,812.93,802.77,811.82,764.9463
SPX,2/14/1997 12:00:00 AM,811.82,812.2,808.15,808.48,766.6535
SPX,2/18/1997 12:00:00 AM,808.48,816.29,806.34,816.29,768.6
SPX,2/19/1997 12:00:00 AM,816.29,817.68,811.2,812.49,770.3212
SPX,2/20/1997 12:00:00 AM,812.49,812.49,800.35,802.8,771.5948
SPX,2/21/1997 12:00:00 AM,802.8,804.94,799.99,801.77,772.7782
SPX,2/24/1997 12:00:00 AM,801.77,810.64,798.42,810.28,774.2488
SPX,2/25/1997 12:00:00 AM,810.28,812.85,807.65,812.1,775.7332
SPX,2/26/1997 12:00:00 AM,812.1,812.71,798.15,805.68,776.9076
SPX,2/27/1997 12:00:00 AM,805.68,805.68,795.06,795.07,777.6198
SPX,2/28/1997 12:00:00 AM,795.07,795.7,788.5,790.82,778.1375
SPX,3/3/1997 12:00:00 AM,790.82,795.31,785.66,795.31,778.8109
SPX,3/4/1997 12:00:00 AM,795.31,798.93,789.98,790.95,779.287
SPX,3/5/1997 12:00:00 AM,790.95,801.99,790.95,801.99,780.1773
SPX,3/6/1997 12:00:00 AM,801.99,804.11,797.5,798.56,780.8982
SPX,3/7/1997 12:00:00 AM,798.56,808.19,798.56,804.97,781.8422
SPX,3/10/1997 12:00:00 AM,804.97,813.66,803.66,813.65,783.0895
SPX,3/11/1997 12:00:00 AM,813.65,814.9,810.77,811.34,784.1974
SPX,3/12/1997 12:00:00 AM,811.34,811.34,801.07,804.26,784.9842
SPX,3/13/1997 12:00:00 AM,804.26,804.26,789.44,789.56,785.1636
SPX,3/14/1997 12:00:00 AM,789.56,796.88,789.56,793.17,785.4776
SPX,3/17/1997 12:00:00 AM,793.17,796.28,782.98,795.71,785.8789
SPX,3/18/1997 12:00:00 AM,795.71,797.18,785.47,789.66,786.0271
SPX,3/19/1997 12:00:00 AM,789.66,791.59,780.03,785.77,786.0171
SPX,3/20/1997 12:00:00 AM,785.77,786.29,778.04,782.65,785.885
SPX,3/21/1997 12:00:00 AM,782.65,786.44,782.65,784.1,785.815
SPX,3/24/1997 12:00:00 AM,784.1,791.01,780.79,790.89,786.014
SPX,3/25/1997 12:00:00 AM,790.89,798.11,788.39,789.07,786.1339
SPX,3/26/1997 12:00:00 AM,789.07,794.89,786.77,790.5,786.3051
SPX,3/27/1997 12:00:00 AM,790.5,792.58,767.32,773.88,785.8178
SPX,3/31/1997 12:00:00 AM,773.88,773.88,756.13,757.12,784.6924
SPX,4/1/1997 12:00:00 AM,757.12,761.49,751.26,759.64,783.71
SPX,4/2/1997 12:00:00 AM,759.64,759.65,747.59,750.11,782.3923
SPX,4/3/1997 12:00:00 AM,750.11,751.04,744.4,750.32,781.1346
SPX,4/4/1997 12:00:00 AM,750.32,757.9,744.04,757.9,780.2234
SPX,4/7/1997 12:00:00 AM,757.9,764.82,757.9,762.13,779.5139
