Symbol,DateTime,Open,High,Low,Close,Volume,EMA,SuperTrend1,SuperTrend2,SuperTrend3,SuperTrend4,RSI,LowerBollingerBand,MiddleBollingerBand,UpperBollingerBand,macdValue,macdAvg
SPX,10/4/1985 12:00:00 AM,184.36,184.36,182.65,183.22,0,183.3868,183.0863,182.5453,180.7368,178.9569,45.3842,179.4905,183.7035,187.9165,-1.0172,-1.3358
SPX,10/7/1985 12:00:00 AM,183.22,183.22,181.3,181.87,0,183.0834,182.25,181.693,179.899,178.127,41.5089,179.6567,183.385,187.1133,-1.0686,-1.2823
SPX,10/8/1985 12:00:00 AM,181.87,182.3,181.16,181.87,0,182.8408,183.5506,180.4283,178.615,176.8232,41.5089,180.0298,183.066,186.1022,-1.0968,-1.2452
SPX,10/9/1985 12:00:00 AM,181.87,183.27,181.87,182.52,0,182.7766,182.8236,180.0241,178.3125,176.6035,44.1709,180.3679,182.847,185.3261,-1.0545,-1.2071
SPX,10/10/1985 12:00:00 AM,182.52,182.79,182.05,182.78,0,182.7773,183.6181,180.9197,179.2554,177.586,45.2444,180.4666,182.7345,185.0024,-0.9886,-1.1634
SPX,10/11/1985 12:00:00 AM,182.78,184.28,182.61,184.28,0,183.0778,183.2561,180.9352,179.4112,177.8613,51.0876,180.4327,182.764,185.0953,-0.806,-1.0919
SPX,10/14/1985 12:00:00 AM,184.31,186.37,184.28,186.37,0,183.7363,182.4757,181.9265,180.381,178.8168,57.8387,180.1242,182.937,185.7498,-0.4871,-0.9709
SPX,10/15/1985 12:00:00 AM,186.37,187.16,185.66,186.08,0,184.205,184.1582,183.7026,182.075,180.4442,56.6699,179.969,183.097,186.225,-0.2548,-0.8277
SPX,10/16/1985 12:00:00 AM,186.08,187.98,186.08,187.98,0,184.96,185.2899,184.8099,183.2016,181.5878,62.0771,179.7522,183.428,187.1038,0.0817,-0.6458
SPX,10/17/1985 12:00:00 AM,187.98,188.52,187.42,187.66,0,185.5,185.826,185.3754,183.723,182.0728,60.7031,179.7069,183.7255,187.7441,0.3188,-0.4529
SPX,10/18/1985 12:00:00 AM,187.66,188.11,186.89,187.04,0,185.808,186.9396,186.4162,184.8475,183.2677,58.0235,179.643,183.908,188.173,0.4515,-0.272
SPX,10/21/1985 12:00:00 AM,187.04,187.3,186.79,186.96,0,186.0384,186.5401,186.0069,184.4913,182.9581,57.6698,179.7806,184.1535,188.5264,0.544,-0.1088
SPX,10/22/1985 12:00:00 AM,186.96,188.56,186.96,188.04,0,186.4387,186.3263,185.7306,184.3677,182.9664,61.1162,179.6502,184.3405,189.0308,0.6964,0.0522
SPX,10/23/1985 12:00:00 AM,188.04,189.09,188.04,189.09,0,186.969,186.8808,186.3937,184.9956,183.5705,64.1706,179.6143,184.664,189.7137,0.8916,0.2201
SPX,10/24/1985 12:00:00 AM,189.09,189.45,188.41,188.5,0,187.2752,187.7435,187.2562,185.9113,184.5354,61.2588,180.094,185.056,190.018,0.9873,0.3735
SPX,10/25/1985 12:00:00 AM,188.5,188.51,187.32,187.52,0,187.3241,188.1459,187.6701,186.3719,185.0403,56.6598,180.6124,185.3675,190.1226,0.9729,0.4934
SPX,10/28/1985 12:00:00 AM,187.52,187.76,186.93,187.76,0,187.4113,188.7187,189.1622,185.3866,184.0745,57.5013,181.0394,185.6515,190.2636,0.9696,0.5887
SPX,10/29/1985 12:00:00 AM,187.76,189.78,187.76,189.23,0,187.7751,188.0596,188.5163,184.9613,183.7123,62.3261,181.0023,185.8595,190.7167,1.0733,0.6856
SPX,10/30/1985 12:00:00 AM,189.23,190.09,189.14,190.07,0,188.234,187.7756,187.4443,186.1103,184.7638,64.7863,181.0483,186.16,191.2717,1.2093,0.7903
SPX,10/31/1985 12:00:00 AM,190.07,190.15,189.35,189.82,0,188.5512,188.7524,188.3577,187.0819,185.7867,63.4581,181.1546,186.433,191.7114,1.2821,0.8887
SPX,11/1/1985 12:00:00 AM,189.82,191.53,189.37,191.53,0,189.147,189.0084,188.5758,187.3724,186.1415,68.2523,181.3437,186.8485,192.3533,1.461,1.0031
SPX,11/4/1985 12:00:00 AM,191.45,191.96,190.66,191.25,0,189.5676,189.4003,189.0966,187.7487,186.3997,66.709,181.9939,187.3175,192.6411,1.5621,1.1149
SPX,11/5/1985 12:00:00 AM,191.25,192.43,190.99,192.37,0,190.1281,190.3162,189.9663,188.6256,187.2828,69.6639,182.7036,187.8425,192.9814,1.7129,1.2345
SPX,11/6/1985 12:00:00 AM,192.37,193.01,191.83,192.76,0,190.6545,190.7105,190.3488,188.993,187.6378,70.6411,183.4017,188.3545,193.3073,1.8427,1.3562
SPX,11/7/1985 12:00:00 AM,192.78,192.96,192.16,192.62,0,191.0476,191.4899,191.0917,189.7625,188.4297,69.7723,184.2655,188.8465,193.4275,1.9121,1.4674
SPX,11/8/1985 12:00:00 AM,192.62,193.97,192.53,193.72,0,191.5821,191.7779,191.3278,190.0787,188.8143,72.6218,184.7716,189.3185,193.8654,2.0325,1.5804
SPX,11/11/1985 12:00:00 AM,193.72,197.29,193.7,197.28,0,192.7216,192.3776,191.98,190.7023,189.416,79.3924,184.3483,189.864,195.3797,2.3877,1.7418
SPX,11/12/1985 12:00:00 AM,197.28,198.66,196.97,198.08,0,193.7933,193.9663,193.8032,192.1752,190.5939,80.556,184.1696,190.464,196.7584,2.7025,1.934
SPX,11/13/1985 12:00:00 AM,198.08,198.11,196.91,197.1,0,194.4547,196.4246,196.1235,194.4852,192.8879,74.9712,184.1111,190.92,197.7289,2.8402,2.1152
SPX,11/14/1985 12:00:00 AM,197.1,199.19,196.88,199.06,0,195.3757,196.3398,195.9079,194.3352,192.7871,78.223,183.9942,191.49,198.9858,3.0721,2.3066
SPX,11/15/1985 12:00:00 AM,199.06,199.58,197.9,198.11,0,195.9226,196.6861,196.3042,194.6193,192.9725,73.255,184.3126,192.0435,199.7744,3.143,2.4739
SPX,11/18/1985 12:00:00 AM,198.11,198.71,197.51,198.71,0,196.4801,197.4602,197.0184,195.3336,193.681,74.3625,184.7503,192.631,200.5117,3.2106,2.6212
SPX,11/19/1985 12:00:00 AM,198.71,199.52,198.01,198.67,0,196.9181,197.0061,196.4832,194.8713,193.2754,74.142,185.1591,193.1625,201.1659,3.2237,2.7417
SPX,11/20/1985 12:00:00 AM,198.67,199.2,198.52,198.99,0,197.3324,197.6799,197.1595,195.5628,193.9773,74.7859,185.4997,193.6575,201.8153,3.2228,2.8379
SPX,11/21/1985 12:00:00 AM,198.99,201.43,198.99,201.41,0,198.148,198.0185,197.4227,195.9648,194.495,79.0372,185.8423,194.303,202.7637,3.3784,2.946
SPX,11/22/1985 12:00:00 AM,201.41,202.01,201.05,201.52,0,198.8224,199.0219,198.5904,196.984,195.3904,79.2088,186.5865,195.003,203.4195,3.4706,3.051
SPX,11/25/1985 12:00:00 AM,201.52,201.52,200.08,200.35,0,199.1279,200.5484,200.0304,198.5217,197.0088,72.4185,187.6026,195.6325,203.6624,3.41,3.1228
SPX,11/26/1985 12:00:00 AM,200.35,201.16,200.11,200.67,0,199.4363,201.7922,199.3112,197.8131,196.3098,73.0977,188.4555,196.2045,203.9535,3.3491,3.168
SPX,11/27/1985 12:00:00 AM,200.67,202.65,200.67,202.54,0,200.057,201.5243,199.226,197.7959,196.351,76.7079,189.1473,196.828,204.5087,3.4125,3.2169
SPX,11/29/1985 12:00:00 AM,202.54,203.4,201.92,202.17,0,200.4796,200.572,200.1472,198.6341,197.1212,74.5755,190.1412,197.4455,204.7498,3.3937,3.2523
SPX,12/2/1985 12:00:00 AM,202.17,202.19,200.2,200.46,0,200.4757,201.5928,201.1531,199.6451,198.1364,65.5113,191.0091,197.892,204.7749,3.2039,3.2426
SPX,12/3/1985 12:00:00 AM,200.46,200.98,200.1,200.86,0,200.5526,202.3925,202.7897,198.0192,196.4489,66.5359,192.0964,198.3725,204.6486,3.0506,3.2042
SPX,12/4/1985 12:00:00 AM,200.86,204.23,200.86,204.23,0,201.2881,201.5049,202.0048,197.6002,196.1179,73.641,192.8304,198.9655,205.1006,3.1645,3.1963
SPX,12/5/1985 12:00:00 AM,204.23,205.86,203.79,203.88,0,201.8064,201.0225,200.7338,198.9718,197.2478,71.9328,193.7309,199.5215,205.3121,3.1898,3.195
SPX,12/6/1985 12:00:00 AM,203.88,203.88,202.45,202.99,0,202.0432,203.3319,202.9668,201.1573,199.3874,67.6364,195.0065,200.04,205.0735,3.1023,3.1764
SPX,12/9/1985 12:00:00 AM,202.99,204.65,202.98,204.25,0,202.4845,204.4613,201.3846,199.632,197.904,70.3375,196.1187,200.5665,205.0143,3.0989,3.1609
SPX,12/10/1985 12:00:00 AM,204.25,205.16,203.68,204.39,0,202.8656,205.0604,202.0547,200.3141,198.5926,70.6309,196.4452,200.922,205.3988,3.0721,3.1432
SPX,12/11/1985 12:00:00 AM,204.39,206.68,204.17,206.31,0,203.5545,205.5816,202.7107,201.0093,199.3179,74.3734,196.4802,201.3335,206.1868,3.1692,3.1484
SPX,12/12/1985 12:00:00 AM,206.31,207.65,205.83,206.73,0,204.1896,204.0252,203.5701,201.7461,199.9494,75.1203,196.8283,201.815,206.8017,3.2427,3.1672
SPX,12/13/1985 12:00:00 AM,206.73,210.31,206.73,209.94,0,205.3397,205.3905,204.8914,203.0676,201.2668,79.9339,196.4118,202.359,208.3062,3.5194,3.2377
SPX,12/16/1985 12:00:00 AM,209.94,213.08,209.91,212.02,0,206.6757,206.7079,206.3566,204.2663,202.2365,82.3208,196.091,203.0545,210.018,3.862,3.3625
SPX,12/17/1985 12:00:00 AM,212.02,212.45,210.58,210.65,0,207.4706,209.5202,209.1486,206.8936,204.7152,75.9155,196.2469,203.6515,211.0561,3.9771,3.4854
SPX,12/18/1985 12:00:00 AM,210.65,211.23,209.24,209.81,0,207.9385,209.8065,209.2552,207.0572,204.9151,72.2057,196.7112,204.2085,211.7058,3.955,3.5793
SPX,12/19/1985 12:00:00 AM,209.81,210.13,209.25,210.02,0,208.3548,208.6527,208.0243,205.8568,203.732,72.5667,197.2566,204.76,212.2634,3.9093,3.6453
SPX,12/20/1985 12:00:00 AM,210.02,211.77,210.02,210.94,0,208.8718,208.4942,207.7212,205.7482,203.7813,74.1504,197.4399,205.2365,213.0331,3.9024,3.6967
SPX,12/23/1985 12:00:00 AM,210.57,210.94,208.44,208.57,0,208.8115,209.6875,208.966,207.0268,205.0877,63.9143,197.8592,205.589,213.3188,3.6634,3.6901
SPX,12/24/1985 12:00:00 AM,208.57,208.57,206.44,207.14,0,208.4772,211.1145,211.7228,205.6332,203.6223,58.653,198.561,205.9285,213.296,3.3204,3.6161
SPX,12/26/1985 12:00:00 AM,207.14,207.76,207.05,207.65,0,208.3117,208.9561,209.5555,203.4143,201.3877,59.9201,199.2879,206.2775,213.2671,3.0544,3.5038
SPX,12/27/1985 12:00:00 AM,207.65,209.62,207.65,209.61,0,208.5714,208.4744,209.2118,203.7594,201.9011,64.4317,199.7185,206.631,213.5435,2.9676,3.3966
SPX,12/30/1985 12:00:00 AM,209.61,210.7,209.17,210.68,0,208.9931,207.4417,206.7986,204.9403,203.0686,66.6394,200.2479,207.0565,213.8651,2.9512,3.3075
SPX,12/31/1985 12:00:00 AM,210.68,211.61,210.68,211.28,0,209.4505,208.7906,208.1543,206.3461,204.5188,67.8447,201.2689,207.5975,213.9261,2.9525,3.2365
SPX,1/2/1986 12:00:00 AM,211.28,211.28,208.93,209.59,0,209.4784,210.198,209.5189,207.8443,206.1329,61.1439,202.4658,208.034,213.6022,2.7851,3.1462
SPX,1/3/1986 12:00:00 AM,209.59,210.88,209.51,210.88,0,209.7587,211.3312,208.3473,206.571,204.7793,64.0617,202.9547,208.3665,213.7783,2.7251,3.062
SPX,1/6/1986 12:00:00 AM,210.88,210.98,209.93,210.65,0,209.937,211.3143,208.5078,206.7934,205.0564,63.1511,203.621,208.705,213.789,2.6287,2.9753
SPX,1/7/1986 12:00:00 AM,210.65,213.8,210.65,213.8,0,210.7096,211.4206,208.8837,207.2703,205.6223,69.5373,204.4146,209.2455,214.0764,2.7745,2.9351
SPX,1/8/1986 12:00:00 AM,213.8,214.57,207.49,207.97,0,210.1617,210.7636,210.3666,208.5211,206.6819,51.6842,205.1264,209.4315,213.7366,2.392,2.8265
SPX,1/9/1986 12:00:00 AM,207.97,207.97,204.51,206.11,0,209.3513,213.8892,213.8378,216.4766,203.072,47.4946,205.5643,209.5175,213.4707,1.9167,2.6445
SPX,1/10/1986 12:00:00 AM,206.11,207.33,205.52,205.96,0,208.6731,208.9243,209.1663,211.9322,197.9094,47.1626,205.4875,209.5,213.5125,1.5105,2.4177
SPX,1/13/1986 12:00:00 AM,205.96,206.83,205.52,206.72,0,208.2825,208.5424,209.1484,211.7718,198.5406,49.104,205.4857,209.4995,213.5133,1.2357,2.1813
SPX,1/14/1986 12:00:00 AM,206.72,207.37,206.06,206.64,0,207.954,207.8122,208.6414,211.0673,198.899,48.9003,205.1394,209.3345,213.5296,0.9999,1.945
SPX,1/15/1986 12:00:00 AM,206.64,208.27,206.64,208.26,0,208.0152,208.0641,208.9711,211.2286,199.9538,53.1392,205.1159,209.1465,213.1771,0.933,1.7426
SPX,1/16/1986 12:00:00 AM,208.26,209.18,207.61,209.17,0,208.2461,206.1891,209.5973,211.7597,200.9817,55.3784,205.1011,209.0725,213.0439,0.9426,1.5826
SPX,1/17/1986 12:00:00 AM,209.17,209.4,207.59,208.43,0,208.2829,207.1959,210.4332,212.5056,202.1929,53.1541,205.0378,209.0035,212.9692,0.8803,1.4422
SPX,1/20/1986 12:00:00 AM,208.43,208.43,206.62,207.53,0,208.1323,207.2687,210.4917,212.5238,202.4117,50.4976,204.8925,208.879,212.8655,0.7496,1.3037
SPX,1/21/1986 12:00:00 AM,207.53,207.78,205.05,205.79,0,207.6639,206.2824,209.4878,211.4857,201.5422,45.7382,204.5367,208.6215,212.7063,0.5,1.1429
SPX,1/22/1986 12:00:00 AM,205.79,206.03,203.41,203.49,0,206.8291,207.9249,208.5173,210.6256,200.0927,40.3276,203.7099,208.3675,213.0251,0.1152,0.9374
SPX,1/23/1986 12:00:00 AM,203.49,204.43,202.6,204.25,0,206.3133,206.3596,206.9164,209.1021,198.1611,42.738,203.2531,208.223,213.1929,-0.127,0.7245
SPX,1/24/1986 12:00:00 AM,204.25,206.43,204.25,206.43,0,206.3366,205.0111,205.6448,207.7768,197.1206,49.0907,203.1359,208.162,213.1881,-0.1414,0.5513
SPX,1/27/1986 12:00:00 AM,206.43,207.69,206.43,207.39,0,206.5473,203.8319,203.2011,209.6181,198.9232,51.6353,203.0598,208.051,213.0422,-0.0745,0.4262
SPX,1/28/1986 12:00:00 AM,207.42,209.82,207.4,209.81,0,207.1998,205.8023,205.0809,211.0451,201.0488,57.4138,203.0941,208.0075,212.9209,0.1719,0.3753
SPX,1/29/1986 12:00:00 AM,209.81,212.36,209.81,210.29,0,207.8179,207.175,206.5489,212.7409,202.4021,58.4736,203.1589,207.958,212.7571,0.4012,0.3805
SPX,1/30/1986 12:00:00 AM,210.29,211.54,209.15,209.33,0,208.1203,209.51,208.935,215.3774,204.6552,55.4989,203.1622,207.945,212.7278,0.4997,0.4043
SPX,1/31/1986 12:00:00 AM,209.33,212.42,209.19,211.78,0,208.8522,211.9592,208.1514,214.7187,203.8013,60.9578,203.0823,207.99,212.8977,0.7666,0.4768
SPX,2/3/1986 12:00:00 AM,211.78,214.18,211.6,213.96,0,209.8738,212.6779,208.4229,215.5264,203.7773,65.0644,202.7068,208.1555,213.6042,1.1409,0.6096
SPX,2/4/1986 12:00:00 AM,213.96,214.57,210.82,212.79,0,210.457,211.0439,210.472,217.6845,205.7527,61.3355,202.8512,208.105,213.3588,1.3279,0.7533
SPX,2/5/1986 12:00:00 AM,212.84,213.03,211.21,212.96,0,210.9576,210.5373,210.0348,217.9404,204.925,61.6792,202.692,208.3545,214.017,1.4727,0.8972
SPX,2/6/1986 12:00:00 AM,212.96,214.51,212.6,213.47,0,211.4601,210.3158,209.6126,217.0979,204.7054,62.7488,202.7435,208.7225,214.7015,1.6101,1.0398
SPX,2/7/1986 12:00:00 AM,213.47,215.27,211.13,214.56,0,212.0801,211.9377,211.1562,218.3399,206.3996,64.9976,202.8045,209.1525,215.5005,1.7864,1.1891
SPX,2/10/1986 12:00:00 AM,214.56,216.24,214.47,216.24,0,212.9121,211.0704,210.4846,218.5674,205.2346,68.1855,202.682,209.6285,216.575,2.0382,1.3589
SPX,2/11/1986 12:00:00 AM,216.24,216.67,215.54,215.92,0,213.5137,213.5816,212.8115,220.4178,207.7981,66.935,202.7765,210.0925,217.4085,2.1867,1.5245
SPX,2/12/1986 12:00:00 AM,215.92,216.28,215.13,215.97,0,214.0049,214.7246,213.8185,220.7007,209.1892,67.0367,202.786,210.478,218.17,2.2821,1.676
SPX,2/13/1986 12:00:00 AM,215.97,217.41,215.38,217.4,0,214.6839,214.5547,213.6251,219.9181,209.3224,69.8898,202.6597,210.8895,219.1193,2.4449,1.8298
SPX,2/14/1986 12:00:00 AM,217.4,219.76,217.22,219.76,0,215.6991,215.1364,214.3242,220.5826,210.0574,73.9042,202.4575,211.456,220.4545,2.7328,2.0104
SPX,2/18/1986 12:00:00 AM,219.76,222.45,219.26,222.45,0,217.0493,217.0237,216.3339,222.8263,211.9551,77.5743,202.2101,212.202,222.1939,3.1419,2.2367
SPX,2/19/1986 12:00:00 AM,222.45,222.96,219.73,219.76,0,217.5915,219.082,218.5109,225.5319,213.8532,67.3705,202.8462,212.9005,222.9548,3.212,2.4317
SPX,2/20/1986 12:00:00 AM,219.76,222.22,219.22,222.22,0,218.5172,219.3768,218.8398,226.3191,213.9296,71.1126,203.976,213.837,223.698,3.4265,2.6307
SPX,2/21/1986 12:00:00 AM,222.22,224.62,222.22,224.62,0,219.7377,218.6991,218.1249,225.8651,213.0608,74.2191,204.9579,214.8555,224.7531,3.747,2.854
SPX,2/24/1986 12:00:00 AM,224.58,225.29,223.31,224.34,0,220.6582,221.5354,220.8603,228.5076,215.8315,73.2297,205.8238,215.751,225.6782,3.9331,3.0698
SPX,2/25/1986 12:00:00 AM,224.34,224.4,222.63,223.79,0,221.2845,222.6149,221.8457,229.1996,216.9651,71.2212,206.8343,216.571,226.3077,3.9902,3.2539
SPX,2/26/1986 12:00:00 AM,223.72,224.59,223.15,224.04,0,221.8356,222.0083,221.1851,228.188,216.4916,71.6025,207.5463,217.2825,227.0187,4.0094,3.405
SPX,2/27/1986 12:00:00 AM,224.04,226.88,223.41,226.77,0,222.8225,222.5628,221.7019,228.2442,217.2625,75.4303,208.0915,218.1065,228.1215,4.1965,3.5633
SPX,2/28/1986 12:00:00 AM,226.77,227.92,225.42,226.92,0,223.642,223.3891,222.7402,229.9468,217.9525,75.6247,209.1201,218.986,228.8519,4.3073,3.7121
SPX,3/3/1986 12:00:00 AM,226.92,226.92,224.41,225.42,0,223.9976,224.9164,224.2479,231.5049,219.4302,69.6864,210.0052,219.668,229.3308,4.2253,3.8147
SPX,3/4/1986 12:00:00 AM,225.42,227.33,223.94,224.38,0,224.0741,223.9101,223.2269,230.5307,218.3806,65.8268,210.6912,220.189,229.6868,4.0299,3.8578
SPX,3/5/1986 12:00:00 AM,224.14,224.37,222.18,224.34,0,224.1273,223.6328,223.0238,230.8198,217.9066,65.6762,211.7459,220.7665,229.7871,3.8278,3.8518
SPX,3/6/1986 12:00:00 AM,224.39,225.5,224.13,225.13,0,224.3278,221.4577,220.7386,228.329,215.7202,67.2695,212.9186,221.375,229.8314,3.6888,3.8192
SPX,3/7/1986 12:00:00 AM,225.13,226.33,224.44,225.57,0,224.5763,223.341,222.4907,229.4833,217.7902,68.1562,214.1654,221.98,229.7946,3.573,3.7699
SPX,3/10/1986 12:00:00 AM,225.57,226.98,225.36,226.58,0,224.977,223.9714,223.1396,229.9053,218.5686,70.1547,215.3116,222.581,229.8504,3.5221,3.7204
SPX,3/11/1986 12:00:00 AM,226.58,231.81,226.58,231.69,0,226.3196,224.8682,224.0383,230.4769,219.6546,77.76,215.6717,223.3535,231.0353,3.8497,3.7462
SPX,3/12/1986 12:00:00 AM,231.69,234.7,231.68,232.54,0,227.5637,226.9495,226.5,223.8626,221.2681,78.7309,216.3057,224.1845,232.0632,4.1303,3.823
SPX,3/13/1986 12:00:00 AM,232.54,233.89,231.27,233.19,0,228.6889,230.9971,230.4359,227.7397,225.0888,79.469,217.1821,225.0455,232.9089,4.3549,3.9294
SPX,3/14/1986 12:00:00 AM,233.19,236.55,232.58,236.55,0,230.2612,230.5307,229.8503,227.1647,224.5159,82.7932,217.4621,226.003,234.5439,4.7493,4.0934
SPX,3/17/1986 12:00:00 AM,236.55,236.55,233.69,234.67,0,231.1429,232.2238,231.6098,228.7289,225.9092,75.4337,217.9195,226.7485,235.5775,4.8543,4.2456
SPX,3/18/1986 12:00:00 AM,234.67,236.52,234.14,235.78,0,232.0703,232.9145,232.1821,229.3033,226.4759,76.748,217.992,227.415,236.838,4.9697,4.3904
SPX,3/19/1986 12:00:00 AM,235.78,236.52,235.13,235.6,0,232.7763,233.3403,232.4935,229.6894,226.9173,76.0376,218.8281,228.207,237.5859,4.9891,4.5101
SPX,3/20/1986 12:00:00 AM,235.6,237.09,235.6,236.54,0,233.529,234.242,233.2515,230.6612,228.065,77.2232,219.2985,228.923,238.5475,5.0225,4.6126
SPX,3/21/1986 12:00:00 AM,236.54,237.35,233.29,233.34,0,233.4912,234.978,233.9685,231.5451,229.0912,65.3661,219.7637,229.359,238.9543,4.7361,4.6373
SPX,3/24/1986 12:00:00 AM,233.34,235.33,232.92,235.33,0,233.859,237.277,238.0026,229.9668,227.3083,68.5954,220.2672,229.9085,239.5498,4.6165,4.6331
SPX,3/25/1986 12:00:00 AM,235.33,235.33,233.62,234.72,0,234.0312,235.974,236.758,228.8606,226.2335,66.5471,221.0262,230.455,239.8838,4.4215,4.5908
SPX,3/26/1986 12:00:00 AM,234.72,237.79,234.71,237.3,0,234.6849,236.0632,236.9402,229.518,227.0084,70.5524,221.722,231.118,240.514,4.4242,4.5575
SPX,3/27/1986 12:00:00 AM,237.3,240.11,237.3,238.97,0,235.542,234.4347,233.673,231.0925,228.5106,72.8208,221.9635,231.728,241.4925,4.5091,4.5478
SPX,3/31/1986 12:00:00 AM,238.97,239.86,238.08,238.9,0,236.2136,236.829,236.0857,233.4704,230.8593,72.5684,222.3483,232.327,242.3057,4.5187,4.542
SPX,4/1/1986 12:00:00 AM,238.9,239.1,234.57,235.14,0,235.9988,237.346,236.5033,234.0145,231.5098,60.4512,223.2908,232.813,242.3352,4.1747,4.4685
SPX,4/2/1986 12:00:00 AM,235.14,235.71,233.4,235.71,0,235.9411,239.0778,239.6769,231.1955,228.4318,61.5007,224.6135,233.3795,242.1455,3.9031,4.3554
SPX,4/3/1986 12:00:00 AM,235.71,236.42,232.07,232.47,0,235.2469,236.5475,237.3002,229.0854,226.3784,52.9063,226.0397,233.786,241.5323,3.3874,4.1618
SPX,4/4/1986 12:00:00 AM,232.47,232.56,228.32,228.69,0,233.9355,236.6585,237.282,228.237,225.3187,45.0047,226.8868,233.964,241.0412,2.6432,3.8581
SPX,4/7/1986 12:00:00 AM,228.69,228.83,226.3,228.63,0,232.8744,233.0753,233.6957,224.02,220.93,44.8901,227.6678,234.117,240.5662,2.0252,3.4915
SPX,4/8/1986 12:00:00 AM,228.63,233.7,228.63,233.52,0,233.0035,229.8546,230.6887,221.3717,218.3504,54.9574,229.0032,234.464,239.9248,1.9081,3.1748
SPX,4/9/1986 12:00:00 AM,233.52,235.57,232.13,233.75,0,233.1528,228.3717,227.6874,224.3139,221.028,55.3704,229.2434,234.567,239.8906,1.8129,2.9024
SPX,4/10/1986 12:00:00 AM,233.75,236.54,233.75,236.44,0,233.8102,231.2108,230.3792,226.9941,223.6849,59.9905,229.464,234.762,240.06,1.9322,2.7084
SPX,4/11/1986 12:00:00 AM,236.44,237.85,235.13,235.97,0,234.2422,232.7803,231.798,228.5017,225.256,58.8443,229.6295,234.901,240.1725,1.9662,2.56
SPX,4/14/1986 12:00:00 AM,235.97,237.48,235.43,237.28,0,234.8498,234.3096,233.257,230.0473,226.867,61.0766,229.611,234.9375,240.264,2.0749,2.463
SPX,4/15/1986 12:00:00 AM,237.28,238.09,236.64,237.73,0,235.4258,234.5727,233.4371,230.4027,227.3663,61.8423,229.6294,235.0905,240.5516,2.1724,2.4048
SPX,4/16/1986 12:00:00 AM,237.73,242.57,237.73,242.22,0,236.7846,235.8296,234.6322,231.8381,229.0054,68.5004,229.1292,235.4125,241.6958,2.5821,2.4403
SPX,4/17/1986 12:00:00 AM,242.22,243.36,241.89,243.03,0,238.0337,237.8736,237.034,233.9309,230.8426,69.5332,228.6759,235.784,242.8921,2.9384,2.5399
SPX,4/18/1986 12:00:00 AM,243.03,243.47,241.74,242.38,0,238.903,240.8475,239.8083,236.9524,234.0711,67.6172,228.4097,236.076,243.7423,3.1321,2.6584
SPX,4/21/1986 12:00:00 AM,242.38,244.78,241.88,244.74,0,240.0704,241.0541,239.9859,237.3012,234.5686,70.7668,228.2206,236.646,245.0714,3.4365,2.814
SPX,4/22/1986 12:00:00 AM,244.74,245.47,241.3,242.42,0,240.5403,241.5875,240.6598,237.9435,235.1915,64.1604,228.2366,237.0005,245.7644,3.4507,2.9413
SPX,4/23/1986 12:00:00 AM,242.42,242.42,240.08,241.75,0,240.7822,241.1719,240.4421,237.5062,234.574,62.3501,228.4198,237.352,246.2842,3.3691,3.0269
SPX,4/24/1986 12:00:00 AM,241.75,243.13,241.65,242.02,0,241.0298,239.2669,238.4167,235.571,232.7145,62.8056,228.4273,237.588,246.7487,3.2883,3.0792
SPX,4/25/1986 12:00:00 AM,242.02,242.8,240.91,242.29,0,241.2818,240.7858,239.8028,237.1642,234.4846,63.2839,228.3813,237.754,247.1267,3.2091,3.1052
SPX,4/28/1986 12:00:00 AM,242.29,243.08,241.23,243.08,0,241.6415,240.3633,239.3946,236.8702,234.2935,64.7137,228.315,237.963,247.611,3.1734,3.1188
SPX,4/29/1986 12:00:00 AM,243.08,243.57,239.23,240.51,0,241.4152,240.742,239.8055,237.3843,234.903,56.9446,228.6138,238.2315,247.8492,2.9043,3.0759
SPX,4/30/1986 12:00:00 AM,240.52,240.52,235.26,235.52,0,240.2361,243.463,238.6886,235.9778,233.2606,45.5182,228.594,238.222,247.85,2.2623,2.9132
SPX,5/1/1986 12:00:00 AM,235.52,236.01,234.21,235.16,0,239.2209,240.6006,241.0648,244.1619,228.5751,44.8195,228.9819,238.3565,247.7311,1.7049,2.6715
SPX,5/2/1986 12:00:00 AM,235.16,236.52,234.15,234.79,0,238.3347,237.2404,238.0348,240.9366,226.3974,44.0707,230.2136,238.6615,247.1094,1.2191,2.3811
SPX,5/5/1986 12:00:00 AM,234.79,237.73,234.79,237.73,0,238.2138,237.2768,238.1589,240.9805,226.8689,51.0664,232.0041,239.1165,246.2289,1.0592,2.1167
SPX,5/6/1986 12:00:00 AM,237.73,238.28,236.26,237.24,0,238.019,234.2717,239.105,241.9446,227.7395,49.9451,232.6026,239.3025,246.0024,0.8828,1.8699
SPX,5/7/1986 12:00:00 AM,236.56,237.24,233.98,236.08,0,237.6312,235.5114,239.965,242.6805,229.128,47.2974,233.0359,239.419,245.8021,0.6419,1.6243
SPX,5/8/1986 12:00:00 AM,236.08,237.96,236.08,237.13,0,237.531,233.6421,238.4078,241.2054,227.216,49.8871,233.1279,239.4535,245.7791,0.5297,1.4054
SPX,5/9/1986 12:00:00 AM,237.13,238.01,235.85,237.85,0,237.5948,235.3128,239.6509,242.3095,229.0497,51.6418,233.3778,239.5475,245.7172,0.4932,1.2229
